,YTY 82T,YTY 84T,YTY 88T,YTY 78T,YTO 68T,YTO 92T,YTO 70T,YTY 94T,YTY 96T,YTY 81T,YTY 115T,YTY 95T,YTY 121T,YTY 91T,YTY 91N,YTO 71T,YTO 65T,YTO 78T,YTO 89T,YTO 67T,YTO 98T,YTO 98N
ILMN_1798189,0.1445783,0.5316265,0.4156626,0.2725904,0.2213855,0.4548193,0.1807229,0.5240964,0.04518072,0.8373494,0.5692771,0.2876506,0.4111446,0.5105422,0.75,0.808735,0.5843374,0.7936747,0.501506,0.316265,0.439759,0.9246988
ILMN_2155272,0.001506024,0.001506024,0,0,0,0.001506024,0,0.006024096,0,0.003012048,0,0,0.003012048,0.003012048,0.01656627,0,0,0.006024096,0,0.001506024,0,0.004518072
ILMN_1737283,0.4880244,0.1146801,0.155252,0.1257541,0.0993613,0.02066814,0.1962549,0.002195529,0.01298379,0.02097547,0.03923374,0.000367434,0.01715711,0.000222275,0.000500118,0.008387466,0.05291044,0.000137221,0.09603285,0.01250295,0.003684542,0.000548882
ILMN_1795383,0.009036144,0.003012048,0,0,0,0,0,0.001506024,0,0,0,0.03915663,0,0.003012048,0.001506024,0.001506024,0,0,0,0,0,0.004518072
ILMN_1762531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2288740,0.000163304,0.000290318,5.56E-05,7.26E-05,2.84E-05,2.84E-05,0.000113405,0.000222275,0.000548882,0.000255162,0.001469734,0.01089146,0.000113405,0.000367434,0.000163304,4.08E-05,9.19E-05,0.000222275,0.000599915,0.000653215,4.08E-05,0.000255162
ILMN_2082244,0,0,0,0,0,0,0,0.001506024,0.003012048,0.001506024,0.001506024,0,0,0,0.001506024,0,0,0,0,0,0,0.001506024
ILMN_1789830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1727093,0,0,0,0,0,0,0,0,0,0.003012048,0,0.04668675,0,0,0.07680723,0,0,0,0,0,0,0.1310241
ILMN_2278235,0.01204819,0.003012048,0.009036144,0.009036144,0.009036144,0.007530121,0.01506024,0.01355422,0.01506024,0.04668675,0.03012048,0.1325301,0.01656627,0.09638554,0.07078313,0.03614458,0.01957831,0.02861446,0.03614458,0.02108434,0.01204819,0.0376506
ILMN_2076758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1801348,0.5090361,0.2816265,0.4728916,0.2816265,0.08283132,0.1551205,0.04518072,0.3072289,0.1837349,0.186747,0.2801205,0.2153614,0.2665663,0.4246988,0.5421687,0.3343374,0.3569277,0.3072289,0.2590362,0.4442771,0.7695783,0.185241
ILMN_2251804,0.3719879,0.5316265,0.9307229,0.3463855,0.2213855,0.3870482,0.8343374,0.8885542,0.3975904,0.7590361,0.5240964,0.6280121,0.3975904,0.5813253,0.3418675,0.5481928,0.5557229,0.6114458,0.7756024,0.4036145,0.7756024,0.435241
ILMN_1654072,0.009036144,0.003012048,0.001506024,0,0,0.003012048,0.006024096,0.004518072,0.01656627,0.01355422,0.003012048,0.001506024,0.004518072,0.004518072,0.006024096,0.007530121,0.004518072,0.01355422,0.01957831,0.007530121,0.009036144,0.009036144
ILMN_2166686,0,0,0,0,0,0,0,0.001506024,0,0,0,0,0.001506024,0,0,0.01204819,0,0,0,0,0,0
ILMN_2203807,0.5753012,0.2409639,0.6490964,0.4533133,0.3463855,0.5240964,0.439759,0.128012,0.3599398,0.189759,0.3644578,0.4231928,0.2605422,0.2816265,0.3930723,0.5376506,0.4111446,0.313253,0.3539157,0.2756024,0.5753012,0.4156626
ILMN_1812824,0.5843374,0.5888554,0.4503012,0.3042169,0.4442771,0.7454819,0.8057229,0.2183735,0.7710843,0.5918674,0.435241,0.5692771,0.2243976,0.5331326,0.4141566,0.8493976,0.563253,0.3283133,0.433735,0.4457831,0.2364458,0.1129518
ILMN_1710000,0.4322289,0.4156626,0.4819277,0.3388554,0.876506,0.2078313,0.6174699,0.1972892,0.4713855,0.4743976,0.5903614,0.5466868,0.4518072,0.5918674,0.498494,0.2816265,0.6460843,0.6009036,0.5858434,0.3644578,0.3072289,0.5105422
ILMN_2388547,0.07078313,0.0376506,0.2048193,0.02710843,0.1024096,0.2243976,0.04066265,0.07981928,0.1521084,0.1129518,0.2725904,0.06174699,0.02560241,0.09638554,0.05572289,0.07831325,0.09939759,0.09638554,0.2846386,0.05722892,0.08584338,0.1641566
ILMN_2370685,0.5978916,0.1611446,0.3599398,0.2876506,0.6521084,0.2108434,0.439759,0.3900602,0.2243976,0.1460843,0.3253012,0.123494,0.2319277,0.2545181,0.1701807,0.3614458,0.2379518,0.4774096,0.1159639,0.1716868,0.1174699,0.4081325
ILMN_1810254,0.1075809,0.6025548,0.4345254,0.5710723,0.4289277,0.001310967,0.3633011,0.8809515,0.2431061,0.7863941,0.2591133,0.2399659,0.6826451,0.4387475,0.008782117,0.9904014,0.3841314,0.7516149,0.9741424,0.4415735,0.9828429,0.2678591
ILMN_2356311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1802708,0,0,0,0,0,0,0,0,0,0.001506024,0,0.02560241,0,0,0,0,0,0,0,0,0,0
ILMN_1671885,0.003210736,0.000240175,0.000212492,0.000240175,0.000313896,6.30E-05,0.002651514,0.002375867,0.001808408,0.00310372,0.001339367,0.09785181,0.001222119,0.00581733,0.005424405,0.002747923,0.002245514,0.008068459,0.004029472,0.002999109,0.00415671,0.005737276
ILMN_1736077,5.69E-10,4.55E-09,1.54E-08,3.64E-08,0,1.56E-06,0,6.93E-06,0.000163673,2.80E-06,0.000865841,0.3567364,1.12E-05,0.05724049,0.00143206,2.05E-05,3.38E-05,2.24E-05,1.25E-05,0.000212492,1.25E-06,0.0146154
ILMN_1674866,0.5195783,0.7545181,0.9292169,0.8268072,0.9683735,0.7951807,0.558735,0.9036145,0.9277108,0.5391566,0.8298193,0.4864458,0.7274097,0.4427711,0.4231928,0.8042169,0.6054217,0.5225903,0.3192771,0.4216867,0.6475903,0.7816265
ILMN_2180171,0.000290318,7.26E-05,5.56E-05,1.13E-06,5.56E-05,7.26E-05,5.56E-05,0.005243867,0.001161272,0.008583657,0.000826726,0.004359305,0.01397268,0.008387466,0.004791379,0.02654708,0.004219816,0.007625381,0.005556866,0.00509077,0.000653215,0.01067032
ILMN_1766712,0,0,0.01054217,0.02560241,0.003012048,0.01506024,0.007530121,0.001506024,0.006024096,0,0.006024096,0.1611446,0,0.01054217,0.2590362,0,0,0,0.001506024,0.007530121,0.001506024,0.001506024
ILMN_1701643,0.7198795,0.9322289,0.5798193,0.939759,0.6009036,0.3614458,0.9834337,0.6039157,0.7560241,0.4849398,0.5722892,0.6521084,0.6325301,0.8012048,0.8930723,0.9503012,0.5527108,0.5572289,0.2289157,0.6942771,0.5753012,0.7319277
ILMN_1671568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1682165,0.02930077,0.000897023,0.00289186,0.006136971,0.006750768,0.001861935,0.04116992,0.02327925,0.04186495,0.02445207,0.004868506,0.06921891,0.001574427,0.02055272,0.06481732,0.04474062,0.08142463,0.01499275,0.03698247,0.002269502,0.005171237,0.0253639
ILMN_1792712,0.009036144,0.01355422,0.009036144,0.01204819,0,0,0.009036144,0.003012048,0.01506024,0.02560241,0.02259036,0.1777108,0.004518072,0,0,0.09487952,0.003012048,0.02861446,0.01204819,0.001506024,0.004518072,0
ILMN_1785379,0.009036144,0.01204819,0.004518072,0.001506024,0.001506024,0.04216867,0.01054217,0.02409638,0.02560241,0.04518072,0.01204819,0.1611446,0.01506024,0.09036145,0.1536145,0.03162651,0.01506024,0.02861446,0.02108434,0.01054217,0.009036144,0.185241
ILMN_1682567,0.05572289,0.03313253,0.08584338,0.1340361,0.1792169,0.1099398,0.4774096,0.07379518,0.05271084,0.06325302,0.05421687,0.2876506,0.04518072,0.07530121,0.03162651,0.04668675,0.06626506,0.1174699,0.03463855,0.07981928,0.07680723,0.08584338
ILMN_2191902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1678939,4.53E-05,0.000799832,0.000387965,2.66E-05,6.70E-05,2.24E-05,0.001735596,5.91E-05,0.000280689,0.00060415,3.64E-05,0.002465513,0.000179008,0.001008557,0.000569304,0.000843449,0.002245514,0.00060415,0.003604622,0.000171226,5.19E-05,0.000737266
ILMN_1786197,0,0.003012048,0,0,0,0,0,0,0,0,0.003012048,0,0,0,0,0,0,0.001506024,0,0,0,0
ILMN_2197030,0,0,0,0,0,0,0,0,0,0.001506024,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2052383,0,0,0,0,0,0.007530121,0,0,0,0,0,0.007530121,0,0,0,0,0,0,0,0,0,0
ILMN_1729430,0.5376506,0.433735,0.2018072,0.2936747,0.5391566,0.09337349,0.2801205,0.5496988,0.7364458,0.3463855,0.3192771,0.246988,0.564759,0.3222892,0.2183735,0.2213855,0.8042169,0.2228916,0.3343374,0.4819277,0.4969879,0.376506
ILMN_2223922,0,0.009036144,0.001506024,0,0,0.01957831,0.01054217,0.001506024,0.006024096,0.03162651,0.003012048,0,0.001506024,0,0.01656627,0.007530121,0.003012048,0.004518072,0.001506024,0.001506024,0.001506024,0.009036144
ILMN_1766888,0.03915663,0.004518072,0.05421687,0.02710843,0.02259036,0.04819277,0.01656627,0.04668675,0.08885542,0.07981928,0.02861446,0.1972892,0.04518072,0.1385542,0.06174699,0.1325301,0.0376506,0.06475904,0.05722892,0.07831325,0.03915663,0.08283132
ILMN_1798298,0.000249911,0.000443311,8.96E-05,0.000659041,0.005272328,0.000163673,0.001528935,0.01712481,0.003488974,0.06256782,0.1423528,0.002039007,0.01712481,0.000488107,0.01583698,0.007108999,0.01521802,0.03223578,0.0188304,0.01537122,0.016634,0.004692439
ILMN_1695301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1651490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1761873,0.06325302,0.1596386,0.8388554,0.1731928,0.4668675,0.3478916,0.2048193,0.3825301,0.3313253,0.2243976,0.1987952,0.4518072,0.25,0.4021084,0.2394578,0.4156626,0.441265,0.2740964,0.4096386,0.4683735,0.2936747,0.3599398
ILMN_1774617,0.01355422,0.1822289,0.03162651,0.06777108,0.1385542,0.06777108,0.08433735,0.2093374,0.2394578,0.5391566,0.2846386,0.4442771,0.1325301,0.1460843,0.1114458,0.1099398,0.1731928,0.07530121,0.07530121,0.08283132,0.08584338,0.1807229
ILMN_1685608,0.8343374,0.9246988,0.5,0.9186747,0.7168674,0.7424699,0.9623494,0.813253,0.9111446,0.8207831,0.5737952,0.8298193,0.7153614,0.6325301,0.9578313,0.936747,0.7650602,0.7620482,0.7876506,0.9683735,0.8448795,0.9819277
ILMN_1673073,0.6656626,0.4472892,0.2349398,0.3975904,0.2801205,0.8207831,0.7996988,0.435241,0.2123494,0.2063253,0.3298193,0.6129518,0.3478916,0.1762048,0.2665663,0.2304217,0.2981928,0.3358434,0.2243976,0.3388554,0.185241,0.3253012
ILMN_1768101,0.2394578,0.09337349,0.3418675,0.4924699,0.1310241,0,0.126506,0.6656626,0.4864458,0.3960843,0.185241,0.3930723,0.3072289,0.4021084,0.07530121,0.2454819,0.25,0.5301205,0.4457831,0.1551205,0.4834337,0.1490964
ILMN_1670365,0.6370482,0.5346386,0.2319277,0.1310241,0.3795181,0.185241,0.4548193,0.04216867,0.04668675,0.1400602,0.2033132,0.185241,0.09789157,0.007530121,0.05873494,0.01204819,0.06475904,0.05120482,0.02861446,0.03162651,0.01957831,0.02108434
ILMN_1784661,0,0,0,0,0,0,0,0,0,0,0.003012048,0,0,0,0,0,0,0,0,0,0,0
ILMN_1660114,125,0.0496988,0.06777108,0.03313253,0.04668675,0.03162651,0.1731928,0.03313253,0.06626506,0.04066265,0.04518072,0.04819277,0.03915663,0.04819277,0.03162651,0.06927711,0.02409638,0.02861446,0.05722892,0.04216867,0.07228915,0.04668675
ILMN_2388142,0,0.001506024,0.001506024,0,0,0,0,0.001506024,0,0.01054217,0.001506024,0.004518072,0,0.001506024,0,0.04066265,0,0,0.003012048,0.001506024,0.001506024,0.001506024
ILMN_1776464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1792978,0.246988,0.07379518,0.1129518,0.3960843,0.2801205,0.07379518,0.1927711,0.09638554,0.04668675,0.01957831,0.09487952,0.1460843,0.02560241,0.06024097,0.07530121,0.06927711,0.3222892,0.04216867,0.04819277,0.05271084,0.06024097,0.189759
ILMN_1667030,0.09487952,0.09186747,0.1987952,0.3388554,0.09337349,0.1626506,0.2033132,0.06777108,0.1024096,0.09638554,0.0873494,0.126506,0.1189759,0.0873494,0.1159639,0.1716868,0.1400602,0.05572289,0.09638554,0.09186747,0.08584338,0.08584338
ILMN_1799614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1771260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2191803,0,0,0,0,0,0,0,0,0,0.003012048,0,0,0,0,0,0.4186747,0,0.04668675,0.1927711,0,0.8975903,0
ILMN_2264482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2385647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1792551,0.1189759,0.06024097,0.04819277,0.04216867,0.08584338,0.07078313,0.09186747,0.05722892,0.05120482,0.1099398,0.05421687,0.04668675,0.06325302,0.05421687,0.1024096,0.1129518,0.1490964,0.0873494,0.1039157,0.06927711,0.06475904,0.05572289
ILMN_1808810,0.02710843,0.004518072,0.004518072,0.009036144,0,0,0.009036144,0.001506024,0.003012048,0.001506024,0.003012048,0,0.001506024,0,0,0,0,0.003012048,0,0.001506024,0.001506024,0
ILMN_2206126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1810055,0.3057229,0.01807229,0.02409638,0.01204819,0.02409638,0.003012048,0.01506024,0.04216867,0.04216867,0.04819277,0.2801205,0.09487952,0,0,0,0.4141566,0.009036144,0.07379518,0.5421687,0.06777108,0.004518072,0.001506024
ILMN_1763196,0.0197241,0.0550532,0.004286597,0.003722797,0.01023878,0.01615266,0.1356812,0.004286597,0.001166153,0.01388476,0.00036211,0.0657554,0.001369806,0.000270165,0.000757744,0.001528935,0.002120018,0.000291484,0.006228786,0.000821448,0.000622094,0.007201323
ILMN_2056795,0.9668674,0.9879518,0.5451807,0.7198795,0.9036145,0.8810241,0.6159639,0.6099398,0.938253,0.936747,0.8418674,0.9743976,0.5783132,0.9277108,0.7665663,0.7831326,0.936747,0.811747,0.9668674,0.9171687,0.7771084,0.9593374
ILMN_1778507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1791222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2223010,0,0,0,0.01656627,0,0,0,0,0,0.007530121,0,0,0.001506024,0,0,0.007530121,0,0,0.003012048,0,0.004518072,0
ILMN_1699340,0.03313253,0.04518072,0.01054217,0.06024097,0.01957831,0.003012048,0.04066265,0.06174699,0.04668675,0.07530121,0.05873494,0.0376506,0.04066265,0.01355422,0.009036144,0.06475904,0.02861446,0.05120482,0.05722892,0.05271084,0.02710843,0.02861446
ILMN_1748166,0.933735,0.7274097,0.376506,0.5331326,0.3418675,0.007530121,0.7996988,0.4307229,0.1566265,0.6159639,0.7710843,0.2243976,0.6280121,0.2650602,0.01957831,0.5376506,0.3358434,0.2861446,0.4743976,0.4939759,0.5376506,0.09939759
ILMN_2067656,0.1295181,0.4171687,0.07981928,0.02108434,0.07831325,0.1701807,0.3207831,0.1581325,0.07831325,0.2228916,0.04066265,0.3509036,0.09487952,0.01807229,0.2364458,0.4849398,0.004518072,0.1837349,0.2033132,0.1762048,0.01054217,0.4894578
